ticker,cik,filingDate,accessionNumber,source,wsc_a,wsc_b,wsc_c,wsc_d,wsc_e,wsc_f,qo_score,qo_reasoning,se_score,se_reasoning,cl_score,cl_reasoning,sa_score,sa_reasoning,hype_score,word_count,diag_se_ng_ratio,diag_se_burial_pct,diag_se_dem_hits,diag_se_hl_total,diag_se_pos_fact,diag_se_ext_blame,diag_se_d1,diag_se_d2,diag_se_d3,diag_se_d4,diag_se_d5,diag_se_d6,diag_cl_guidance_sents,diag_cl_guidance_density,diag_cl_strong_modal_count,diag_cl_weak_modal_count,diag_cl_modal_ratio,diag_cl_precision_count,diag_cl_unc_density,hype_v3,v3_reasoning,v3_c1_sa_attribution,v3_c2_qo_superlative,v3_c3_se_concealment,v3_c4_cl_guidance_strength,v3_c5_se_qualifier_asymmetry,v3_c6_qo_vague_positive,v3_c7_se_framing,v3_c8_cl_uncertainty
PLTR,1321655,2024-05-06,0001321655-24-000069,exhibit,0.0,0.0161,0.4194,0.25,0.0565,0.0484,2,"WSC[A]=0.000 (superlatives) → s_a=0/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.016 (vague positives) → s_b=2/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=0+2=2/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",16,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=1 (GAAP/nonGAAP position) D2=3 (density ratio) D3=0 (headline) D4=1 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=11/30 → SE=round(raw×1.5)=16/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],12,"Guidance sentences=6/62. Sub1 count=11/15 [g=6]. Sub2 modal=3/10 [strong=0, weak=1, ratio=0.00]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-2 [unc_density=0.097]. CL=11+3+0+(-2)=12/25. [LM word-list method; Loughran & McDonald 2011]",14,"WSC[E]=0.056 (internal credit) → tier=13/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.048 (external blame) → modifier=+1 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=13+(1)=14/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",44,2180,0.6204,0,13,0,5,0,1,3,0,1,5,1,6,0.0968,0,1,0.0,0,0.0968,35,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=0/18 C3 SE-Conceal=8/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=2/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=-2. raw=30 x 1.1688 = 35/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,0,8,7,0,2,4,-2
GPC,40987,2021-10-21,0000040987-21-000037,refetched_exhibit,0.1395,0.3837,0.0,0.0465,0.0,0.0,17,"WSC[A]=0.140 (superlatives) → s_a=10/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.384 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=10+7=17/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",22,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=5 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=15/30 → SE=round(raw×1.5)=22/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],8,"Guidance sentences=1/86. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-1 [unc_density=0.047]. CL=4+5+0+(-1)=8/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",47,2584,0.4493,100,6,0,1,0,2,2,0,5,5,1,1,0.0116,0,0,0.3,0,0.0465,46,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=13/18 C3 SE-Conceal=14/14 C4 CL-Guid=2/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=7/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=-1. raw=39 x 1.1688 = 46/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,13,14,2,0,7,4,-1
ANET,1596532,2018-11-01,0001596532-18-000230,exhibit,0.3,0.25,0.0,0.25,0.05,0.0,25,"WSC[A]=0.300 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.250 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+7=25/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",20,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=1 (density ratio) D3=0 (headline) D4=3 (burial) D5=5 (demotion) D6=2 (qualifier asymmetry). raw=13/30 → SE=round(raw×1.5)=20/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],5,"Guidance sentences=1/40. Sub1 count=4/15 [g=1]. Sub2 modal=3/10 [strong=0, weak=2, ratio=0.00]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-2 [unc_density=0.075]. CL=4+3+0+(-2)=5/25. [LM word-list method; Loughran & McDonald 2011]",11,"WSC[E]=0.050 (internal credit) → tier=8/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=8+(3)=11/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",61,1206,0.371,50,16,0,2,1,2,1,0,3,5,2,1,0.025,0,2,0.0,0,0.075,62,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=16/18 C3 SE-Conceal=11/14 C4 CL-Guid=5/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=7/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=-2. raw=53 x 1.1688 = 62/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,16,11,5,2,7,3,-2
CF,1324404,2023-02-15,0001324404-23-000003,exhibit,0.2198,0.1897,0.0,0.3362,0.0345,0.1164,21,"WSC[A]=0.220 (superlatives) → s_a=14/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.190 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=14+7=21/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=5 (GAAP/nonGAAP position) D2=5 (density ratio) D3=2 (headline) D4=3 (burial) D5=4 (demotion) D6=3 (qualifier asymmetry). raw=22/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],24,"Guidance sentences=6/116. Sub1 count=11/15 [g=6]. Sub2 modal=10/10 [strong=4, weak=3, ratio=0.57]. Sub3 ranges=3/5 [precision_count=2]. Sub4 uncertainty=0 [unc_density=0.000]. CL=11+10+3+(0)=24/25. [LM word-list method; Loughran & McDonald 2011]",6,"WSC[E]=0.034 (internal credit) → tier=8/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.116 (external blame) → modifier=-2 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=8+(-2)=6/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",76,3000,0.8537,50,3,1,1,1,5,5,2,3,4,3,6,0.0517,4,3,0.5714,2,0.0,78,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=16/18 C3 SE-Conceal=9/14 C4 CL-Guid=10/15(incl. modal-strength bonus) C5 SE-Qual=4/8 C6 QO-Vague=7/7 C7 SE-Frame=10/10 C8 CL-Uncertainty=+0. raw=67 x 1.1688 = 78/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,16,9,10,4,7,10,0
KO,21344,2018-02-16,0000021344-18-000004,refetched_exhibit,0.0,0.0932,0.1017,0.0508,0.0508,0.1017,4,"WSC[A]=0.000 (superlatives) → s_a=0/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.093 (vague positives) → s_b=4/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=0+4=4/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=4 (burial) D5=5 (demotion) D6=4 (qualifier asymmetry). raw=17/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],14,"Guidance sentences=3/118. Sub1 count=9/15 [g=3]. Sub2 modal=3/10 [strong=0, weak=1, ratio=0.00]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=0 [unc_density=0.000]. CL=9+3+2+(0)=14/25. [LM word-list method; Loughran & McDonald 2011]",11,"WSC[E]=0.051 (internal credit) → tier=13/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.102 (external blame) → modifier=-2 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=13+(-2)=11/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",54,3000,0.5057,66,18,0,1,2,2,2,0,4,5,4,3,0.0254,0,1,0.0,1,0.0,51,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=0/18 C3 SE-Conceal=12/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=6/8 C6 QO-Vague=4/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=+0. raw=44 x 1.1688 = 51/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,0,12,7,6,4,4,0
MGM,789570,2019-10-30,0001564590-19-038809,exhibit,0.3059,0.2824,0.0471,0.2471,0.0,0.0,25,"WSC[A]=0.306 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.282 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+7=25/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=5 (GAAP/nonGAAP position) D2=5 (density ratio) D3=0 (headline) D4=3 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=19/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],21,"Guidance sentences=4/85. Sub1 count=9/15 [g=4]. Sub2 modal=10/10 [strong=2, weak=0, ratio=1.00]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=0 [unc_density=0.012]. CL=9+10+2+(0)=21/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",71,3000,0.877,50,5,0,4,1,5,5,0,3,5,1,4,0.0471,2,0,1.0,1,0.0118,63,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=16/18 C3 SE-Conceal=11/14 C4 CL-Guid=10/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=7/7 C7 SE-Frame=10/10 C8 CL-Uncertainty=+0. raw=54 x 1.1688 = 63/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,16,11,10,0,7,10,0
STZ,16918,2018-10-04,0000016918-18-000067,exhibit,0.4,0.0333,0.0,0.2,0.0,0.0,20,"WSC[A]=0.400 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.033 (vague positives) → s_b=2/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+2=20/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",18,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=1 (GAAP/nonGAAP position) D2=1 (density ratio) D3=0 (headline) D4=3 (burial) D5=5 (demotion) D6=2 (qualifier asymmetry). raw=12/30 → SE=round(raw×1.5)=18/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],6,"Guidance sentences=1/30. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=-3 [unc_density=0.100]. CL=4+5+0+(-3)=6/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",44,1004,0.3529,50,11,0,0,0,1,1,0,3,5,2,1,0.0333,0,0,0.3,0,0.1,44,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=18/18 C3 SE-Conceal=11/14 C4 CL-Guid=5/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=2/7 C7 SE-Frame=2/10 C8 CL-Uncertainty=-2. raw=38 x 1.1688 = 44/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,18,11,5,2,2,2,-2
ADBE,796343,2025-03-12,0000796343-25-000052,exhibit,0.2368,0.1053,0.0,0.0658,0.0,0.0,22,"WSC[A]=0.237 (superlatives) → s_a=18/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.105 (vague positives) → s_b=4/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=18+4=22/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",21,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=2 (density ratio) D3=0 (headline) D4=4 (burial) D5=5 (demotion) D6=1 (qualifier asymmetry). raw=14/30 → SE=round(raw×1.5)=21/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],14,"Guidance sentences=3/76. Sub1 count=9/15 [g=3]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=0/5 [precision_count=0]. Sub4 uncertainty=0 [unc_density=0.000]. CL=9+5+0+(0)=14/25. [LM word-list method; Loughran & McDonald 2011]",0,"WSC[E]=0.000 (internal credit) → tier=0/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=0+(0)=0/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",57,1816,0.4149,66,7,0,1,0,2,2,0,4,5,1,3,0.0395,0,0,0.3,0,0.0,48,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=0/22 C2 QO-Super=16/18 C3 SE-Conceal=12/14 C4 CL-Guid=5/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=4/7 C7 SE-Frame=4/10 C8 CL-Uncertainty=+0. raw=41 x 1.1688 = 48/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",0,16,12,5,0,4,4,0
COO,711404,2018-06-07,0000711404-18-000018,refetched_exhibit,0.0441,0.3529,0.0,0.2059,0.0294,0.0,13,"WSC[A]=0.044 (superlatives) → s_a=6/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.353 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=6+7=13/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",16,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=1 (density ratio) D3=0 (headline) D4=4 (burial) D5=3 (demotion) D6=1 (qualifier asymmetry). raw=11/30 → SE=round(raw×1.5)=16/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],0,"No guidance sentences detected (guidance verb + $ / % figure). CL=0: absence of forward guidance is a meaningful signal, not a floor. Uncertainty density=0.147. [LM word-list method; Loughran & McDonald 2011]",11,"WSC[E]=0.029 (internal credit) → tier=8/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.000 (external blame) → modifier=+3 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=8+(3)=11/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",40,1597,0.3704,66,2,0,0,1,2,1,0,4,3,1,0,0.0,0,0,0.3,0,0.1471,43,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=11/22 C2 QO-Super=9/18 C3 SE-Conceal=9/14 C4 CL-Guid=0/15(incl. modal-strength bonus) C5 SE-Qual=0/8 C6 QO-Vague=7/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=-2. raw=37 x 1.1688 = 43/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",11,9,9,0,0,7,3,-2
DD,1666700,2021-11-02,0001666700-21-000065,exhibit,0.0816,0.2755,0.0,0.1735,0.102,0.1378,17,"WSC[A]=0.082 (superlatives) → s_a=10/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.276 (vague positives) → s_b=7/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=10+7=17/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",25,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=3 (density ratio) D3=2 (headline) D4=3 (burial) D5=5 (demotion) D6=4 (qualifier asymmetry). raw=19/30 → SE=round(raw×1.5)=25/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],8,"Guidance sentences=1/98. Sub1 count=4/15 [g=1]. Sub2 modal=5/10 [strong=0, weak=0, ratio=0.30]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=-3 [unc_density=0.143]. CL=4+5+2+(-3)=8/25. [LM word-list method; Loughran & McDonald 2011]",16,"WSC[E]=0.102 (internal credit) → tier=18/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.138 (external blame) → modifier=-2 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=18+(-2)=16/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",66,3000,0.5385,50,5,2,1,2,2,3,2,3,5,4,1,0.0102,0,0,0.3,1,0.1429,65,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=16/22 C2 QO-Super=9/18 C3 SE-Conceal=11/14 C4 CL-Guid=4/15(incl. modal-strength bonus) C5 SE-Qual=6/8 C6 QO-Vague=7/7 C7 SE-Frame=5/10 C8 CL-Uncertainty=-2. raw=56 x 1.1688 = 65/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",16,9,11,4,6,7,5,-2
BDX,10795,2019-11-05,0000010795-19-000043,exhibit,0.0,0.0808,0.0,0.1162,0.0101,0.0758,4,"WSC[A]=0.000 (superlatives) → s_a=0/18 [bands: 0→0, ≤0.03→2, ≤0.08→6, ≤0.15→10, ≤0.22→14, >0.22→18]. WSC[B]=0.081 (vague positives) → s_b=4/7 [bands: 0→0, ≤0.05→2, ≤0.12→4, >0.12→7]. QO=0+4=4/25. Recalibrated (v2): wsc_a mean=0.165 → s_a=14; wsc_b median=0.158 → s_b=7.",18,Python D1-D6 scoring (deterministic; LLM disabled for speed). D1=2 (GAAP/nonGAAP position) D2=1 (density ratio) D3=0 (headline) D4=3 (burial) D5=4 (demotion) D6=2 (qualifier asymmetry). raw=12/30 → SE=round(raw×1.5)=18/25 (capped at 25). [Old formula raw×25/30 compressed range; new formula uses ×1.5 scaling],13,"Guidance sentences=3/99. Sub1 count=9/15 [g=3]. Sub2 modal=3/10 [strong=0, weak=3, ratio=0.00]. Sub3 ranges=2/5 [precision_count=1]. Sub4 uncertainty=-1 [unc_density=0.020]. CL=9+3+2+(-1)=13/25. [LM word-list method; Loughran & McDonald 2011]",4,"WSC[E]=0.010 (internal credit) → tier=4/22 [bands: 0→0, ≤0.02→4, ≤0.05→8, ≤0.10→13, ≤0.18→18, >0.18→22]. WSC[F]=0.076 (external blame) → modifier=+0 [f=0→+3, ≤0.02→+2, ≤0.05→+1, ≤0.10→0, ≤0.15→-2, >0.15→-5; e=0&f>0→-3, e=0&f=0→0]. SA=4+(0)=4/25. Calibrated: wsc_e mean=0.084 (29% zero), wsc_f mean=0.031 (49% zero). [Baginski et al. 2004 — causal attribution in earnings disclosures]",39,2484,0.3333,60,3,0,0,0,2,1,0,3,4,2,3,0.0303,0,3,0.0,1,0.0202,36,"v3rev3(8-criteria, OLS-ranked + 2x stress-test corrected): C1 SA-Attr=6/22 C2 QO-Super=0/18 C3 SE-Conceal=9/14 C4 CL-Guid=7/15(incl. modal-strength bonus) C5 SE-Qual=2/8 C6 QO-Vague=4/7 C7 SE-Frame=3/10 C8 CL-Uncertainty=+0. raw=31 x 1.1688 = 36/100. wsc_c/wsc_d and standalone wsc_f excluded (weak/near-zero in 1000-row OLS + live stress test).",6,0,9,7,2,4,3,0
